8500,0.000117647,0.001058824,0.002117647,0.003058824,0.004235294,0.005294118,0.006470588,0.007764706,0.009058824,0.010352941,0.011764706,0.013176471,0.014705882,0.016352941,0.017882353,0.019647059,0.021411765,0.023294118,0.025176471,0.027176471,0.029176471,0.031294118,0.033529412,0.035882353,0.038235294,0.040588235,0.043176471,0.045764706,0.048470588,0.051294118,0.054235294,0.057176471,0.060235294,0.063411765,0.066705882,0.070117647,0.073529412,0.077176471,0.080823529,0.084588235,0.088470588,0.092470588,0.096588235,0.100705882,0.105058824,0.109529412,0.114,0.118705882,0.123411765,0.128352941,0.133294118,0.138352941,0.143647059,0.148941176,0.154352941,0.16,0.165647059,0.171411765,0.177294118,0.183294118,0.189411765,0.195647059,0.202,0.208470588,0.214941176,0.221647059,0.228470588,0.235294118,0.242235294,0.249411765,0.256470588,0.263764706,0.271176471,0.278588235,0.286117647,0.293764706,0.301529412,0.309294118,0.317176471,0.325176471,0.333176471,0.341294118,0.349529412,0.357764706,0.366117647,0.374470588,0.382823529,0.391294118,0.399882353,0.408352941,0.417058824,0.425647059,0.434352941,0.443058824,0.451764706,0.460470588,0.469294118,0.478117647,0.486823529,0.495647059,0.504470588,0.513294118,0.522,0.530823529,0.539647059,0.548352941,0.557058824,0.565764706,0.574470588,0.583058824,0.591764706,0.600235294,0.608823529,0.617294118,0.625647059,0.634,0.642352941,0.650588235,0.658823529,0.666941176,0.674941176,0.682941176,0.690823529,0.698588235,0.706352941,0.714,0.721529412,0.728941176,0.736352941,0.743647059,0.750705882,0.757882353,0.764823529,0.771647059,0.778470588,0.785176471,0.791647059,0.798117647,0.804470588,0.810705882,0.816823529,0.822823529,0.828705882,0.834470588,0.840117647,0.845764706,0.851176471,0.856470588,0.861764706,0.866823529,0.871764706,0.876705882,0.881411765,0.886117647,0.890588235,0.895058824,0.899411765,0.903529412,0.907647059,0.911647059,0.915529412,0.919294118,0.922941176,0.926588235,0.93,0.933411765,0.936705882,0.939882353,0.942941176,0.945882353,0.948823529,0.951647059,0.954352941,0.956941176,0.959529412,0.961882353,0.964235294,0.966588235,0.968823529,0.970941176,0.972941176,0.974941176,0.976823529,0.978705882,0.980470588,0.982235294,0.983764706,0.985411765,0.986941176,0.988352941,0.989764706,0.991058824,0.992352941,0.993647059,0.994823529,0.995882353,0.997058824,0.998,0.999058824,1
360,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.56E-09,3.26E-09,3.16E-09,3.47E-09,3.27E-09,3.27E-09,3.30E-09,3.67E-09,4.12E-09,4.42E-09,4.52E-09,5.16E-09,6.00E-09,6.99E-09,8.30E-09,9.49E-09,1.17E-08,1.39E-08,1.72E-08,2.15E-08,2.64E-08,3.26E-08,3.99E-08,4.99E-08,6.10E-08,7.57E-08,9.21E-08,1.13E-07,1.37E-07,1.68E-07,2.04E-07,2.45E-07,2.97E-07,3.56E-07,4.26E-07,5.09E-07,6.06E-07,7.20E-07,8.48E-07,1.01E-06,1.18E-06,1.39E-06,1.63E-06,1.89E-06,2.21E-06,2.57E-06,2.98E-06,3.46E-06,3.99E-06,4.59E-06,5.30E-06,6.07E-06,6.93E-06,8.07E-06,9.08E-06,1.03E-05,1.17E-05,1.32E-05,1.50E-05,1.69E-05,1.90E-05,2.14E-05,2.40E-05,2.68E-05,3.01E-05,3.35E-05,3.73E-05,4.15E-05,4.61E-05,5.11E-05,5.65E-05,6.26E-05,6.92E-05,7.77E-05,8.45E-05,9.28E-05,0.000101823,0.00011197,0.000122729,0.000134266,0.000146845,0.000159536,0.00017365,0.000187866,0.000202826,0.000218384,0.000234759,0.000251527,0.000269574,0.000288747,0.000309763,0.000332988,0.00035798,0.000384973,0.000412706,0.000441102,0.00046945,0.000497103,0.000524662,0.000551455,0.000580867,0.000613052,0.000649649,0.000690001,0.000728746,0.000778913,0.000802241,0.00083625,0.000875048,0.000919772,0.000967488,0.001020536,0.001067475,0.001114606,0.001155511,0.001198789,0.001244399,0.001296336,0.001350763,0.001400845,0.00144266,0.001480806,0.001525706,0.001580819,0.00164073,0.001694088,0.001742874,0.001782909,0.001827775,0.001881183,0.001941921,0.001994877,0.002041139,0.002083256,0.002132267,0.002189754,0.00224144,0.002285211,0.00232299,0.002367956,0.002424875,0.002481108,0.002530403,0.00255928,0.002585776,0.002627332,0.002682102,0.002731365,0.002762323,0.002790197,0.002839677,0.002905931,0.00295959,0.002989955,0.003008334,0.003034052,0.003078082,0.003128164,0.003163969,0.003189545,0.003229564,0.003285997,0.003327294,0.003350572,0.003361897,0.003366243,0.003389495,0.003433559,0.003462311,0.003483532,0.003494497,0.003508631,0.003536087,0.003566552,0.003569202,0.003556798,0.003573406,0.003617712,0.00366328,0.003702513,0.003708639,0.003694698,0.003708305,0.003724093,0.003700582,0.003726208,0.003798856,0.003836317,0.003815004,0.003796558,0.003792036,0.003836743,0.003824833,0.003819409,0.00385865
360.5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.29E-09,5.39E-09,1.44E-09,1.80E-09,1.48E-09,1.72E-09,1.52E-09,2.20E-09,1.87E-09,2.19E-09,3.04E-09,3.59E-09,4.48E-09,5.52E-09,6.60E-09,8.53E-09,1.07E-08,1.35E-08,1.74E-08,2.21E-08,2.67E-08,3.31E-08,4.18E-08,5.27E-08,6.51E-08,8.00E-08,9.73E-08,1.19E-07,1.47E-07,1.78E-07,2.17E-07,2.60E-07,3.15E-07,3.79E-07,4.52E-07,5.41E-07,6.43E-07,7.69E-07,9.06E-07,1.08E-06,1.26E-06,1.46E-06,1.70E-06,2.00E-06,2.33E-06,2.71E-06,3.12E-06,3.59E-06,4.10E-06,4.69E-06,5.40E-06,6.20E-06,7.11E-06,8.30E-06,9.36E-06,1.06E-05,1.21E-05,1.36E-05,1.53E-05,1.72E-05,1.94E-05,2.18E-05,2.45E-05,2.75E-05,3.10E-05,3.46E-05,3.86E-05,4.32E-05,4.81E-05,5.34E-05,5.91E-05,6.55E-05,7.21E-05,8.07E-05,8.74E-05,9.56E-05,0.000104364,0.000114086,0.000124419,0.000135489,0.000147695,0.00016022,0.000174297,0.000188786,0.000204336,0.000220731,0.00023765,0.000255873,0.000274905,0.000294668,0.000315257,0.000337024,0.000359262,0.000382271,0.000405995,0.000430938,0.000457243,0.000484521,0.000514011,0.000545575,0.000580462,0.00061565,0.000655143,0.00069434,0.000733698,0.000784689,0.000811735,0.000849305,0.000889541,0.000931832,0.000974701,0.001021656,0.001070342,0.001113169,0.001156138,0.001201271,0.001245636,0.001287785,0.001332652,0.001386987,0.001441064,0.001487426,0.001533604,0.001583577,0.001637328,0.001684869,0.001743032,0.001795421,0.001844399,0.001890067,0.001941043,0.001993189,0.002045795,0.002100774,0.002149593,0.002187547,0.002228886,0.002277547,0.002334031,0.002386787,0.002433174,0.002459761,0.002488738,0.002533354,0.002587121,0.002635874,0.002671404,0.002699445,0.002746652,0.002815773,0.002871672,0.00291352,0.002935769,0.002958612,0.002997836,0.003047391,0.003084451,0.003110745,0.003141294,0.003193298,0.00324684,0.003285563,0.003304176,0.003312576,0.003330203,0.003360835,0.003401865,0.003436367,0.003456577,0.003477146,0.003504912,0.003542824,0.003573866,0.003587188,0.003594477,0.003618673,0.003662787,0.003702321,0.003717256,0.003737784,0.003739982,0.003706583,0.003731382,0.003734934,0.003754985,0.003769511,0.003778103,0.003775144,0.003796817,0.003792972,0.003823563,0.003827315,0.003840972,0.003843271,0.003850492
361,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.63E-09,4.72E-09,1.72E-09,1.90E-09,1.75E-09,2.06E-09,2.10E-09,2.20E-09,2.65E-09,2.81E-09,2.94E-09,3.63E-09,4.45E-09,5.37E-09,7.20E-09,8.66E-09,1.07E-08,1.38E-08,1.73E-08,2.20E-08,2.67E-08,3.37E-08,4.25E-08,5.33E-08,6.60E-08,8.12E-08,9.92E-08,1.21E-07,1.47E-07,1.78E-07,2.17E-07,2.61E-07,3.17E-07,3.85E-07,4.54E-07,5.41E-07,6.47E-07,7.79E-07,9.25E-07,1.10E-06,1.29E-06,1.49E-06,1.75E-06,2.03E-06,2.37E-06,2.78E-06,3.22E-06,3.72E-06,4.24E-06,4.87E-06,5.60E-06,6.41E-06,7.46E-06,8.49E-06,9.68E-06,1.10E-05,1.25E-05,1.41E-05,1.59E-05,1.78E-05,1.99E-05,2.25E-05,2.52E-05,2.82E-05,3.16E-05,3.53E-05,3.95E-05,4.42E-05,4.95E-05,5.45E-05,6.03E-05,6.70E-05,7.35E-05,8.26E-05,8.95E-05,9.82E-05,0.000107215,0.0001171,0.000128366,0.000139685,0.000152269,0.000165397,0.000179954,0.000195143,0.00021143,0.000227124,0.000244732,0.000263829,0.000284294,0.000305092,0.000326675,0.000349235,0.000373722,0.000396115,0.000422045,0.000448823,0.000475691,0.000502686,0.000533468,0.000567755,0.000602601,0.000640935,0.000681987,0.000723586,0.000777417,0.0008081,0.000841407,0.000877037,0.000914874,0.000955912,0.001001856,0.001049806,0.001097924,0.001148607,0.001194994,0.001237219,0.001275967,0.001314289,0.001359389,0.001410549,0.001461591,0.001510636,0.001556179,0.001601823,0.001650141,0.001704435,0.00176361,0.001818798,0.001868311,0.001916454,0.001970355,0.002032321,0.002088997,0.002146768,0.002200837,0.002243981,0.002289039,0.002338695,0.002396942,0.002459535,0.002508756,0.002547295,0.002585408,0.002635648,0.002688713,0.002742121,0.002780426,0.002805685,0.002845176,0.00289703,0.00294732,0.002991927,0.003003027,0.003003227,0.003030809,0.00307794,0.003115877,0.003141754,0.003162039,0.003177844,0.00320764,0.003249289,0.003282052,0.003311305,0.003351449,0.003398254,0.003453844,0.00349474,0.003517315,0.003536555,0.003563635,0.003608351,0.003668086,0.003694071,0.003698651,0.003701827,0.003718218,0.003750647,0.003781848,0.003797151,0.003807415,0.003821557,0.003849214,0.003898459,0.003934984,0.003947922,0.003944345,0.003939598,0.003933939,0.003935226,0.003938854,0.003943551,0.003933655,0.003923567,0.003909116
361.5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.88E-09,6.87E-09,1.93E-09,1.83E-09,1.82E-09,1.76E-09,1.93E-09,2.33E-09,2.43E-09,2.99E-09,3.04E-09,3.67E-09,4.38E-09,5.86E-09,7.13E-09,8.52E-09,1.10E-08,1.42E-08,1.77E-08,2.19E-08,2.75E-08,3.38E-08,4.23E-08,5.27E-08,6.61E-08,8.18E-08,9.99E-08,1.21E-07,1.47E-07,1.78E-07,2.16E-07,2.59E-07,3.14E-07,3.79E-07,4.55E-07,5.42E-07,6.45E-07,7.66E-07,9.10E-07,1.09E-06,1.29E-06,1.50E-06,1.75E-06,2.03E-06,2.36E-06,2.74E-06,3.20E-06,3.71E-06,4.29E-06,4.90E-06,5.62E-06,6.42E-06,7.32E-06,8.51E-06,9.61E-06,1.09E-05,1.24E-05,1.41E-05,1.59E-05,1.79E-05,2.01E-05,2.25E-05,2.52E-05,2.81E-05,3.15E-05,3.52E-05,3.93E-05,4.39E-05,4.88E-05,5.42E-05,6.01E-05,6.66E-05,7.35E-05,8.23E-05,8.94E-05,9.78E-05,0.000107242,0.000117272,0.000127884,0.000139425,0.000151899,0.000164822,0.000179256,0.000194256,0.000210322,0.000227067,0.000245229,0.000264293,0.00028392,0.000304477,0.000327422,0.000349378,0.00037253,0.000397021,0.000421926,0.000446947,0.000474296,0.000501788,0.000536508,0.00056759,0.000604837,0.000647569,0.000677932,0.000719092,0.0007743,0.000803035,0.000839668,0.000875524,0.000917047,0.000955695,0.001001096,0.001049196,0.001092759,0.001146459,0.001194509,0.001235063,0.001277956,0.00131184,0.001363969,0.001409897,0.001455197,0.001515141,0.001560242,0.001604389,0.001658775,0.001716161,0.001770204,0.001821983,0.001864759,0.001910227,0.001966034,0.002054604,0.002096545,0.002155344,0.002202266,0.002249255,0.002298601,0.002348031,0.002408518,0.002468219,0.002517515,0.002551742,0.002586127,0.002634971,0.002691739,0.002749126,0.002789813,0.002811393,0.002841516,0.002891221,0.002949903,0.002995814,0.003013132,0.003030901,0.00306883,0.003120491,0.003159164,0.003181872,0.00319273,0.003207331,0.003244148,0.003291923,0.003330571,0.003363602,0.003389077,0.003423237,0.003464492,0.003502396,0.003534156,0.003563067,0.003592094,0.003637989,0.003680314,0.003707586,0.003710227,0.003707285,0.003722873,0.003757467,0.003789905,0.00380703,0.00381268,0.003817127,0.003834361,0.003870552,0.003906901,0.003940692,0.003951692,0.003952962,0.003942389,0.003929601,0.003933705,0.003945406,0.003949519,0.003941169,0.003936146
362,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.46E-09,6.08E-09,1.71E-09,1.71E-09,1.96E-09,2.13E-09,2.24E-09,2.21E-09,2.39E-09,3.04E-09,3.29E-09,3.84E-09,4.68E-09,5.65E-09,7.16E-09,8.98E-09,1.12E-08,1.41E-08,1.79E-08,2.24E-08,2.77E-08,3.43E-08,4.24E-08,5.29E-08,6.60E-08,8.20E-08,1.00E-07,1.23E-07,1.52E-07,1.85E-07,2.26E-07,2.72E-07,3.28E-07,3.91E-07,4.71E-07,5.58E-07,6.60E-07,7.82E-07,9.23E-07,1.10E-06,1.29E-06,1.51E-06,1.77E-06,2.06E-06,2.40E-06,2.79E-06,3.24E-06,3.76E-06,4.31E-06,4.93E-06,5.66E-06,6.49E-06,7.50E-06,8.53E-06,9.73E-06,1.11E-05,1.25E-05,1.43E-05,1.61E-05,1.82E-05,2.04E-05,2.30E-05,2.58E-05,2.88E-05,3.22E-05,3.59E-05,4.02E-05,4.48E-05,4.98E-05,5.52E-05,6.12E-05,6.75E-05,7.57E-05,8.23E-05,9.04E-05,9.89E-05,0.000108463,0.000118543,0.000129426,0.000140915,0.000153684,0.000167248,0.000182486,0.000197538,0.000213408,0.000230186,0.000248526,0.000267792,0.000288058,0.00030916,0.000330884,0.000354076,0.000377553,0.000401148,0.000426298,0.000452312,0.000480565,0.000509167,0.000541028,0.000575124,0.000610699,0.000649359,0.000688494,0.000730062,0.000783335,0.000814811,0.000852447,0.000890861,0.000930019,0.000972294,0.001019216,0.001068094,0.001119504,0.001172093,0.001221105,0.00126577,0.00130863,0.001354909,0.001407523,0.001468378,0.001527093,0.001581964,0.001630382,0.001678241,0.001725213,0.001777225,0.001833174,0.001882904,0.001927804,0.001970204,0.002017728,0.002070468,0.002127035,0.002184288,0.002237061,0.00228013,0.00231637,0.00235475,0.002400971,0.00244826,0.002495918,0.002535151,0.002570907,0.002618656,0.002680681,0.002743843,0.002803812,0.002849865,0.002898292,0.002954007,0.003020052,0.003070134,0.003104443,0.00312431,0.003156188,0.003200937,0.003250868,0.003285964,0.003298442,0.003317306,0.003359515,0.003411728,0.003458056,0.003480264,0.00348848,0.003504017,0.003535026,0.003571475,0.003596415,0.003602325,0.003601138,0.003611535,0.003645126,0.003676436,0.003695484,0.00370202,0.003708322,0.003726684,0.003756372,0.003782073,0.003800636,0.003808175,0.003813073,0.003826145,0.003858608,0.003901995,0.003943392,0.003962189,0.003969494,0.003977142,0.003995045,0.004021013,0.004049122,0.004069941,0.004083732
362.5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.97E-09,7.04E-09,1.59E-09,2.05E-09,1.97E-09,1.92E-09,1.77E-09,2.41E-09,2.48E-09,2.43E-09,2.93E-09,3.80E-09,4.63E-09,5.83E-09,7.24E-09,9.24E-09,1.09E-08,1.43E-08,1.78E-08,2.26E-08,2.76E-08,3.48E-08,4.32E-08,5.38E-08,6.68E-08,8.28E-08,1.01E-07,1.25E-07,1.53E-07,1.88E-07,2.28E-07,2.73E-07,3.29E-07,3.96E-07,4.73E-07,5.60E-07,6.60E-07,7.80E-07,9.23E-07,1.10E-06,1.30E-06,1.52E-06,1.77E-06,2.06E-06,2.41E-06,2.79E-06,3.25E-06,3.77E-06,4.33E-06,4.96E-06,5.68E-06,6.51E-06,7.53E-06,8.56E-06,9.81E-06,1.12E-05,1.27E-05,1.44E-05,1.62E-05,1.82E-05,2.05E-05,2.30E-05,2.57E-05,2.89E-05,3.23E-05,3.60E-05,4.02E-05,4.47E-05,4.97E-05,5.51E-05,6.10E-05,6.77E-05,7.60E-05,8.35E-05,9.12E-05,0.000100498,0.000110397,0.000119209,0.000131094,0.000142774,0.000154772,0.000166927,0.000183235,0.000198893,0.000213825,0.000235579,0.000248336,0.000270566,0.000290915,0.000311488,0.000334982,0.000357912,0.000380011,0.00040537,0.000431353,0.00045778,0.000482188,0.000510294,0.000543985,0.000581025,0.000619291,0.000654825,0.000694081,0.000753647,0.000776623,0.000811969,0.000846973,0.000895124,0.000931682,0.00097262,0.001019383,0.001064659,0.001119621,0.001178211,0.00123569,0.001274964,0.001312684,0.001355176,0.001407498,0.001472382,0.001522054,0.001580928,0.001624574,0.001675048,0.001722789,0.001788082,0.001848152,0.001894547,0.001932677,0.001982566,0.002020612,0.002081383,0.002119814,0.002182081,0.002244382,0.002297615,0.002340726,0.002363409,0.002401873,0.002448436,0.002493737,0.002531657,0.002570355,0.002621331,0.002686632,0.002745281,0.002814845,0.002865052,0.002901317,0.00295119,0.003018815,0.0030643,0.003108581,0.003130562,0.003142021,0.003201923,0.003272265,0.003298375,0.003317674,0.003320692,0.00334264,0.003414394,0.003455189,0.00346888,0.003495308,0.003537617,0.003572729,0.00360708,0.003613809,0.003613524,0.003605994,0.003624148,0.003663924,0.003706867,0.003725665,0.003719079,0.003710043,0.003724294,0.003758403,0.003790933,0.003808017,0.003819133,0.003810583,0.003834395,0.003862118,0.003913487,0.003934758,0.003966987,0.003968567,0.003978262,0.003992212,0.004028327,0.004056318,0.004082537,0.004091831
363,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.05E-09,9.55E-09,2.54E-09,1.86E-09,9.18E-10,1.91E-09,2.02E-09,2.44E-09,2.44E-09,2.09E-09,3.04E-09,3.78E-09,4.33E-09,5.43E-09,6.82E-09,8.84E-09,1.11E-08,1.41E-08,1.79E-08,2.31E-08,2.84E-08,3.55E-08,4.47E-08,5.57E-08,6.89E-08,8.49E-08,1.03E-07,1.26E-07,1.54E-07,1.89E-07,2.30E-07,2.75E-07,3.34E-07,4.04E-07,4.84E-07,5.75E-07,6.76E-07,7.94E-07,9.35E-07,1.11E-06,1.30E-06,1.51E-06,1.78E-06,2.07E-06,2.42E-06,2.80E-06,3.28E-06,3.78E-06,4.35E-06,4.95E-06,5.67E-06,6.48E-06,7.49E-06,8.55E-06,9.81E-06,1.13E-05,1.30E-05,1.45E-05,1.64E-05,1.85E-05,2.08E-05,2.33E-05,2.61E-05,2.94E-05,3.31E-05,3.71E-05,4.10E-05,4.62E-05,5.09E-05,5.68E-05,6.29E-05,7.02E-05,7.77E-05,8.48E-05,9.26E-05,0.000101869,0.000111507,0.000121702,0.000132911,0.000144166,0.000158791,0.000171908,0.00018702,0.000203193,0.000218122,0.000237112,0.000254783,0.000275696,0.000295344,0.000315286,0.000338272,0.000362176,0.000385915,0.000409818,0.000437931,0.000465674,0.000493024,0.000522521,0.000553566,0.00058463,0.000616998,0.000652718,0.000691117,0.00073436,0.000786603,0.000817636,0.000855924,0.000893277,0.000928205,0.000969962,0.001014385,0.001060212,0.001106683,0.001154274,0.001202257,0.001248728,0.00129952,0.001346927,0.001403377,0.001468913,0.001523876,0.001575955,0.001640738,0.00169789,0.001744169,0.001791334,0.001849965,0.001884008,0.001940767,0.001989043,0.002045059,0.00213373,0.00219232,0.002239125,0.002293068,0.002346476,0.002403963,0.002460798,0.002494096,0.002543626,0.002609621,0.00263406,0.00266669,0.002731223,0.002766017,0.002805484,0.002854395,0.002906433,0.002918761,0.002944203,0.003018765,0.003083649,0.003100774,0.003096161,0.003163058,0.003203319,0.003238916,0.003257605,0.003321853,0.003348173,0.003395939,0.003457588,0.003557024,0.003559105,0.003599207,0.003615087,0.003639903,0.003680439,0.003725372,0.003755436,0.003764062,0.003755027,0.003804615,0.003877038,0.003862762,0.003882963,0.003897657,0.003881049,0.003928189,0.003938895,0.004019434,0.004009003,0.004021649,0.003993382,0.004007774,0.003996608,0.004033877,0.004040254,0.004043814,0.004008585,0.004017695,0.00402897,0.004054044,0.00408288,0.004087661
363.5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.39E-09,5.10E-09,1.83E-09,1.34E-09,1.76E-09,2.02E-09,2.06E-09,2.49E-09,2.36E-09,2.96E-09,3.45E-09,3.97E-09,4.89E-09,5.79E-09,7.32E-09,8.84E-09,1.17E-08,1.44E-08,1.82E-08,2.29E-08,2.80E-08,3.56E-08,4.42E-08,5.53E-08,6.77E-08,8.48E-08,1.03E-07,1.28E-07,1.56E-07,1.89E-07,2.29E-07,2.75E-07,3.38E-07,4.05E-07,4.78E-07,5.60E-07,6.63E-07,7.92E-07,9.32E-07,1.09E-06,1.29E-06,1.51E-06,1.78E-06,2.06E-06,2.41E-06,2.80E-06,3.27E-06,3.78E-06,4.34E-06,4.97E-06,5.71E-06,6.55E-06,7.68E-06,8.68E-06,9.96E-06,1.14E-05,1.30E-05,1.46E-05,1.65E-05,1.86E-05,2.09E-05,2.34E-05,2.62E-05,2.96E-05,3.30E-05,3.68E-05,4.11E-05,4.56E-05,5.08E-05,5.63E-05,6.25E-05,6.95E-05,7.78E-05,8.45E-05,9.26E-05,0.000101203,0.000110157,0.000120072,0.00013092,0.000143134,0.000156489,0.000170118,0.000184467,0.000199642,0.000215982,0.00023297,0.000250902,0.000270485,0.000292329,0.000313804,0.000337791,0.000361808,0.000381997,0.000407204,0.000435474,0.000460299,0.000489838,0.000517343,0.00055211,0.000588149,0.000619281,0.000653167,0.000688641,0.000730064,0.000781563,0.000814962,0.00084989,0.000895333,0.000930997,0.000964721,0.001011669,0.001064976,0.001111272,0.001152937,0.001201271,0.00125447,0.001298333,0.001363234,0.001420854,0.001468629,0.001526057,0.00158855,0.001636643,0.00169214,0.001744662,0.00178234,0.001846956,0.001895425,0.001962189,0.001998463,0.002064249,0.002110837,0.002174425,0.002227783,0.002294907,0.002340141,0.002392228,0.002440195,0.002483465,0.002536848,0.002582884,0.002630023,0.002659669,0.00270655,0.002762406,0.002805802,0.00283462,0.002875917,0.002911021,0.002946802,0.002986469,0.003024657,0.003068136,0.00311734,0.003150463,0.003178396,0.003230993,0.003272566,0.003314247,0.003352043,0.003408058,0.003443697,0.003503098,0.003544905,0.003611293,0.00362556,0.003644257,0.003687184,0.003715927,0.003744337,0.003749987,0.003727244,0.003755904,0.003835398,0.003891589,0.00385412,0.003842845,0.003825426,0.003815973,0.003887936,0.003975738,0.004005284,0.004005618,0.003994886,0.003969603,0.003984806,0.004012196,0.004026739,0.004006972,0.003996299,0.003995329,0.003995246,0.004033208,0.004045035,0.004081058
364,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.55E-09,7.37E-09,2.01E-09,1.53E-09,1.67E-09,1.79E-09,2.06E-09,1.97E-09,2.38E-09,2.93E-09,3.46E-09,3.61E-09,4.91E-09,6.17E-09,7.76E-09,9.15E-09,1.16E-08,1.42E-08,1.84E-08,2.29E-08,2.81E-08,3.54E-08,4.44E-08,5.46E-08,6.69E-08,8.30E-08,1.03E-07,1.27E-07,1.56E-07,1.92E-07,2.33E-07,2.79E-07,3.39E-07,4.07E-07,4.86E-07,5.79E-07,6.91E-07,8.25E-07,9.77E-07,1.16E-06,1.35E-06,1.57E-06,1.84E-06,2.13E-06,2.51E-06,2.85E-06,3.33E-06,3.83E-06,4.40E-06,5.08E-06,5.87E-06,6.75E-06,7.91E-06,8.94E-06,1.03E-05,1.17E-05,1.31E-05,1.49E-05,1.69E-05,1.88E-05,2.10E-05,2.37E-05,2.67E-05,2.99E-05,3.36E-05,3.76E-05,4.23E-05,4.69E-05,5.21E-05,5.81E-05,6.41E-05,7.00E-05,7.94E-05,8.59E-05,9.42E-05,0.000102749,0.000111997,0.000122612,0.000133696,0.000146696,0.000161415,0.000173412,0.000187037,0.000204304,0.000220516,0.000237865,0.000255982,0.000276209,0.000298297,0.000322643,0.000345012,0.000368388,0.000394676,0.000424165,0.000449608,0.00047807,0.000507952,0.000538978,0.000569193,0.00060308,0.000630923,0.000673173,0.000715611,0.000767296,0.000799725,0.000854345,0.000882094,0.000920156,0.000954299,0.000998922,0.001039994,0.001091739,0.001157742,0.001202842,0.001269648,0.001321577,0.001367889,0.001407414,0.001458449,0.001507226,0.001571107,0.001645527,0.001669857,0.001705663,0.001746208,0.001803896,0.001846129,0.00188644,0.00193449,0.002012864,0.002057805,0.002099938,0.002127762,0.002200469,0.002267626,0.002323424,0.002378094,0.002424055,0.002469206,0.002533839,0.002580644,0.002647023,0.002710169,0.002754884,0.002810106,0.002870928,0.00293276,0.002987439,0.003032272,0.003085003,0.003144504,0.003176674,0.003205016,0.003232021,0.003244758,0.003263272,0.00329601,0.00335236,0.003401823,0.003427106,0.003439326,0.003459042,0.003488363,0.003521728,0.003557216,0.003578262,0.00358377,0.003598012,0.003632782,0.003669524,0.003699253,0.003717131,0.00373724,0.003765073,0.003812321,0.003860731,0.00390731,0.003929844,0.003941202,0.003956857,0.003984556,0.004019325,0.004056661,0.004075684,0.004082947,0.004092625,0.00410604,0.004125456,0.004144688,0.004157133,0.004163878,0.004168032,0.004171158,0.004171116,0.004169528
